channel,message_id,date,text,sender_id,views,image_path,doc_path,processed_text
@heyonlinemarket,1713,2024-05-22T16:15:54+00:00,"Affordable Gaming PC

•HP Pavilion 
•HP Victus 

•HP Omen 15
•HP Omen 16

Contact Us 
0953964175 @heymobile

@heyonlinemarket",-1001386408521,101774,data/raw/media\@heyonlinemarket_1713.jpg,,Affordable Gaming PC •HP Pavilion •HP Victus •HP Omen 15 •HP Omen 16 Contact Us 0953964175 @heymobile @heyonlinemarket
@heyonlinemarket,1712,2024-05-19T16:43:48+00:00,"•MacBook Air, M1
•MacBook Pro, M1

•MacBook Air, M2
•MacBook Pro, M2

•MacBook, M1 Pro
•MacBook, M2 Pro

•MacBook, M1 Max
•MacBook, M2 Max 

Contact Us
0953964175 @heymobile
@heyonlinemarket",-1001386408521,109911,data/raw/media\@heyonlinemarket_1712.jpg,,"•MacBook Air, M1 •MacBook Pro, M1 •MacBook Air, M2 •MacBook Pro, M2 •MacBook, M1 Pro •MacBook, M2 Pro •MacBook, M1 Max •MacBook, M2 Max Contact Us 0953964175 @heymobile @heyonlinemarket"
@heyonlinemarket,1711,2024-05-02T16:29:07+00:00,"•PlayStation 5, 73,000 Birr
•Playstaion 5 Slim, 78,000 Birr

•PlayStation 4 Slim, 37,000 Birr
•PlayStation 4 Pro, 43,000 Birr

•Playstaion portal, 25,000 Birr
•Meta Quest 2, 45,000 Birr
•Meta Quest 3, 73,000 Birr 

Contact 
0953964175 @heymobile

@heyonlinemarket",-1001386408521,803799,data/raw/media\@heyonlinemarket_1711.jpg,,"•PlayStation 5, 73,000 ETB •Playstaion 5 Slim, 78,000 ETB •PlayStation 4 Slim, 37,000 ETB •PlayStation 4 Pro, 43,000 ETB •Playstaion portal, 25,000 ETB •Meta Quest 2, 45,000 ETB •Meta Quest 3, 73,000 ETB Contact 0953964175 @heymobile @heyonlinemarket"
@heyonlinemarket,1710,2024-04-29T14:17:27+00:00,"HP Spector ( 13th Gen)

▫️RAM: 16 GB
▫️Storage: 1TB SSD
▫️Ultra Slim | Touch Screen|
▫️360 Degree Rotates 

Price New

Core i7, 145,000 ETB 
Core i5, 125,000 ETB

Contact us :
0953964175 @heymobile

@Heyonlinemarket",-1001386408521,93656,data/raw/media\@heyonlinemarket_1710.jpg,,"HP Spector ( 13th Gen) ▫️RAM: 16 GB ▫️Storage: 1TB SSD ▫️Ultra Slim | Touch Screen| ▫️360 Degree Rotates Price New Core i7, 145,000 ETB Core i5, 125,000 ETB Contact us : 0953964175 @heymobile @Heyonlinemarket"
@heyonlinemarket,1709,2024-04-24T16:25:17+00:00,"iPhone 15 Promax 
•256GB = 147,000 Birr
•512GB = 173,000 Birr

Samsung 24 Ultra
•256GB = 127,000 Birr
•512GB = 143,000 Birr

Contact us :
0953964175 @heymobile 
0925927457

@Heyonlinemarket",-1001386408521,131015,data/raw/media\@heyonlinemarket_1709.jpg,,"iPhone 15 Promax •256GB = 147,000 ETB •512GB = 173,000 ETB Samsung 24 Ultra •256GB = 127,000 ETB •512GB = 143,000 ETB Contact us : 0953964175 @heymobile 0925927457 @Heyonlinemarket"
@heyonlinemarket,1708,2024-04-23T07:20:48+00:00,"Apple AirPods & Samsung Earbuds

Brand New: 
AirPods 2 - 15,500 ETB
AirPods 3  - 24,000 ETB
AirPods Pro 2 - 29,000 ETB 

Buds Pro 2 - 16,000ETB 
Buds 2 - 11,000ETB

Contact us :
0953964175 @heymobile
0925927457

@Heyonlinemarket",-1001386408521,224311,data/raw/media\@heyonlinemarket_1708.jpg,,"Apple AirPods & Samsung Earbuds Brand New: AirPods 2 - 15,500 ETB AirPods 3 - 24,000 ETB AirPods Pro 2 - 29,000 ETB Buds Pro 2 - 16,000ETB Buds 2 - 11,000ETB Contact us : 0953964175 @heymobile 0925927457 @Heyonlinemarket"
@heyonlinemarket,1707,2024-04-21T16:43:50+00:00,"Affordable Gaming PC

•HP Omen (Core i7)
9th Generation 
GTX 1650( 4GB) 
70,000 Birr

•Asus Vivobook (Core i5)
11th Generation 
Mx 330 (2GB)
55,000 Birr

Contact Us 
0953964175 @heymobile

@heyonlinemarket",-1001386408521,24745,data/raw/media\@heyonlinemarket_1707.jpg,,"Affordable Gaming PC •HP Omen (Core i7) 9th Generation GTX 1650( 4GB) 70,000 ETB •Asus Vivobook (Core i5) 11th Generation Mx 330 (2GB) 55,000 ETB Contact Us 0953964175 @heymobile @heyonlinemarket"
@heyonlinemarket,1706,2024-04-12T07:06:55+00:00,"•PlayStation 5
•Playstaion 5 Slim

•PlayStation 4 Slim
•PlayStation 4 Pro

•Playstaion portal
•PlayStation VR

Contact 
0953964175 @heymobile

@heyonlinemarket",-1001386408521,335128,data/raw/media\@heyonlinemarket_1706.jpg,,•PlayStation 5 •Playstaion 5 Slim •PlayStation 4 Slim •PlayStation 4 Pro •Playstaion portal •PlayStation VR Contact 0953964175 @heymobile @heyonlinemarket
@heyonlinemarket,1705,2024-04-05T17:51:51+00:00,"•iMac (M1 Chip)

2020 Year
24’ Retina Display
256GB Storage 
8GB RAM

0953964175 @heymobile
@heyonlinemarket",-1001386408521,86005,data/raw/media\@heyonlinemarket_1705.jpg,,•iMac (M1 Chip) 2020 Year 24’ Retina Display 256GB Storage 8GB RAM 0953964175 @heymobile @heyonlinemarket
@heyonlinemarket,1704,2024-04-03T17:11:25+00:00,"ALIENWARE Gaming PC 

Ryzen 9 (5900x) 
1TB SSD Storage
16GB RAM
RTX 3070 (8 GB)

Price: 129,000 Birr

Contact us :
0953964175 @heymobile

@Heyonlinemarket",-1001386408521,25530,data/raw/media\@heyonlinemarket_1704.jpg,,"ALIENWARE Gaming PC Ryzen 9 (5900x) 1TB SSD Storage 16GB RAM RTX 3070 (8 GB) Price: 129,000 ETB Contact us : 0953964175 @heymobile @Heyonlinemarket"
@heyonlinemarket,1703,2024-04-02T16:31:26+00:00,"Samsung Galaxy S24 Ultra 

RAM: 12 GB
Camera: 200 MP
Storage: 256 GB  512 GB

Price:
256 GB - 130,000 ETB
512 GB - 145,000 ETB

Exchange Available
Free Delivery

Contact us :
0925927457 @eBRO4

Facebook |Instagram |Telegram
https://heymobile.store/catalogue
@Heyonlinemarket",-1001386408521,23882,data/raw/media\@heyonlinemarket_1703.jpg,,"Samsung Galaxy S24 Ultra RAM: 12 GB Camera: 200 MP Storage: 256 GB 512 GB Price: 256 GB - 130,000 ETB 512 GB - 145,000 ETB Exchange Available Free Delivery Contact us : 0925927457 @eBRO4 Facebook |Instagram |Telegram https://heymobile.store/catalogue @Heyonlinemarket"
@heyonlinemarket,1702,2024-03-29T16:58:18+00:00,"Galaxy Tab S9Ultra 5G

RAM - 12 GB
STORAGE - 256 GB

Price Used: 135,000 ETB

Contact us :
0953964175 @heymobile 

@Heyonlinemarket",-1001386408521,23760,data/raw/media\@heyonlinemarket_1702.jpg,,"Galaxy Tab S9Ultra 5G RAM - 12 GB STORAGE - 256 GB Price Used: 135,000 ETB Contact us : 0953964175 @heymobile @Heyonlinemarket"
@heyonlinemarket,1701,2024-03-25T16:39:17+00:00,"•MacBook Air M2

Processor: M2
RAM: 8 GB
Storage: 256 GB

Brand New: 145,000 ETB
Macbook Air  - 115,000 ETB 

Contact us :
0953964175 @heymobile 

@Heyonlinemarket",-1001386408521,25554,data/raw/media\@heyonlinemarket_1701.jpg,,"•MacBook Air M2 Processor: M2 RAM: 8 GB Storage: 256 GB Brand New: 145,000 ETB Macbook Air - 115,000 ETB Contact us : 0953964175 @heymobile @Heyonlinemarket"
@heyonlinemarket,1698,2024-03-18T16:43:05+00:00,"iPhone 15 Pro Max

RAM: 8 GB
Camera: 48 MP
Storage: 256 GB, 512 GB  1 TB

Brand New Price:
256GB- 159,999 ETB
512GB - 179,999 ETB
1000GB - 199,999 ETB

-Exchange Available
-Free Delivery

Contact us :
0925927457 @eBRO4

Facebook |Instagram |Telegram
https://heymobile.store/catalogue
@Heyonlinemarket",-1001386408521,26909,data/raw/media\@heyonlinemarket_1698.jpg,,"iPhone 15 Pro Max RAM: 8 GB Camera: 48 MP Storage: 256 GB, 512 GB 1 TB Brand New Price: 256GB- 159,999 ETB 512GB - 179,999 ETB 1000GB - 199,999 ETB -Exchange Available -Free Delivery Contact us : 0925927457 @eBRO4 Facebook |Instagram |Telegram https://heymobile.store/catalogue @Heyonlinemarket"
@heyonlinemarket,1697,2024-03-17T16:32:03+00:00,"iPhone 13 Pro Max

RAM: 6 GB
Camera: 12 MP
Storage: 256 GB

Price:
New - 99,000 ETB
Used - 88,000 ETB
- Exchange Available
-  Free Delivery

Contact us :
0925927457 @eBRO4

Facebook |Instagram |Telegram

https://heymobile.store/catalogue

@Heyonlinemarket",-1001386408521,24255,data/raw/media\@heyonlinemarket_1697.jpg,,"iPhone 13 Pro Max RAM: 6 GB Camera: 12 MP Storage: 256 GB Price: New - 99,000 ETB Used - 88,000 ETB - Exchange Available - Free Delivery Contact us : 0925927457 @eBRO4 Facebook |Instagram |Telegram https://heymobile.store/catalogue @Heyonlinemarket"
@heyonlinemarket,1696,2024-03-15T16:18:50+00:00,"55 inches = 115,000 Birr
65 inches = 155,000 Birr

75 inches = 255,000 Birr
85 inches = 390,000 Birr

LG Home Theatre = 59,000 Birr
Sony Home Theatre = 59,000 Birr

Contact us :
0953964175 @heymobile 

@Heyonlinemarket",-1001386408521,189748,data/raw/media\@heyonlinemarket_1696.jpg,,"55 inches = 115,000 ETB 65 inches = 155,000 ETB 75 inches = 255,000 ETB 85 inches = 390,000 ETB LG Home Theatre = 59,000 ETB Sony Home Theatre = 59,000 ETB Contact us : 0953964175 @heymobile @Heyonlinemarket"
@heyonlinemarket,1695,2024-03-13T16:20:27+00:00,"Google Pixle 8 Pro

Storage: 256 GB
RAM: 12 GB
Camera: 50 MP
Price: 93,999 ETB

Contact us :
0925927457
web: https://heymobile.store/
@Heyonlinemarket",-1001386408521,23112,data/raw/media\@heyonlinemarket_1695.jpg,,"Google Pixle 8 Pro Storage: 256 GB RAM: 12 GB Camera: 50 MP Price: 93,999 ETB Contact us : 0925927457 web: https://heymobile.store/ @Heyonlinemarket"
@heyonlinemarket,1694,2024-03-12T17:22:15+00:00,"MacBook M2PRO (14”)

Apple , M2 Pro Chip
512 GB Storage
16GB RAM 
12 Cycle Count

Price: 189,000

0953964175 @heymobile
@heyonlinemarket",-1001386408521,21623,data/raw/media\@heyonlinemarket_1694.jpg,,"MacBook M2PRO (14”) Apple , M2 Pro Chip 512 GB Storage 16GB RAM 12 Cycle Count Price: 189,000 0953964175 @heymobile @heyonlinemarket"
@heyonlinemarket,1693,2024-03-11T16:27:12+00:00,"iPhone 11

Display: 6.1 inches
Front Camera: 12 MP
Dual Camera: Wide, Ultra Wide
RAM: 4 GB
Battery: 3110 mAh 
N.B: Battery health above 90% for used.

Price: 128 GB
Brand New: 39,999 ETB
Slightly Used: 35,999 ETB
Contact us :
0925927457
web: https://heymobile.store/
@Heyonlinemarket",-1001386408521,71051,data/raw/media\@heyonlinemarket_1693.jpg,,"iPhone 11 Display: 6.1 inches Front Camera: 12 MP Dual Camera: Wide, Ultra Wide RAM: 4 GB Battery: 3110 mAh N.B: Battery health above 90% for used. Price: 128 GB Brand New: 39,999 ETB Slightly Used: 35,999 ETB Contact us : 0925927457 web: https://heymobile.store/ @Heyonlinemarket"
@heyonlinemarket,1691,2024-03-04T16:22:21+00:00,"HP Spector ( Core i7)

▫️Intel Core i7 |13 Gen|
▫️RAM: 16 GB
▫️Storage: 1TB SSD
▫️Ultra Slim | Touch Screen|
▫️360 Degree Rotates 

Price New: 153,000 ETB 

Contact us :
0953964175 @heymobile

@Heyonlinemarket",-1001386408521,22750,data/raw/media\@heyonlinemarket_1691.jpg,,"HP Spector ( Core i7) ▫️Intel Core i7 |13 Gen| ▫️RAM: 16 GB ▫️Storage: 1TB SSD ▫️Ultra Slim | Touch Screen| ▫️360 Degree Rotates Price New: 153,000 ETB Contact us : 0953964175 @heymobile @Heyonlinemarket"
@heyonlinemarket,1690,2024-03-01T17:23:06+00:00,"MacBook , M1PRO (16”)

Apple , M1 Pro Chip
512 GB Storage
16GB RAM 
18 Cycle Count

Price: 169,000

0953964175 @heymobile
@heyonlinemarket",-1001386408521,22313,data/raw/media\@heyonlinemarket_1690.jpg,,"MacBook , M1PRO (16”) Apple , M1 Pro Chip 512 GB Storage 16GB RAM 18 Cycle Count Price: 169,000 0953964175 @heymobile @heyonlinemarket"
@heyonlinemarket,1689,2024-02-24T15:26:48+00:00,"🔹iPhone 11 Pro Max 
🔹iPhone 11 Pro 
🔹 iPhone 11 

♦️ New & Slightly Used Available 
♦️ Call For Price

Contact us :
0925927457
@Heyonlinemarket
https://heymobile.store/",-1001386408521,24386,data/raw/media\@heyonlinemarket_1689.jpg,,🔹iPhone 11 Pro Max 🔹iPhone 11 Pro 🔹 iPhone 11 ♦️ New & Slightly Used Available ♦️ Call For Price Contact us : 0925927457 @Heyonlinemarket https://heymobile.store/
@heyonlinemarket,1688,2024-02-23T16:05:54+00:00,"🔹iPhone 15 Pro Max
🔹iPhone 14 Pro Max

🔹 Samsung S24 Ultra
🔹 Samsung S23 Ultra

♦️ New & Slightly Used Available 

Contact us :
0925927457
@Heyonlinemarket
https://heymobile.store/",-1001386408521,162769,data/raw/media\@heyonlinemarket_1688.jpg,,🔹iPhone 15 Pro Max 🔹iPhone 14 Pro Max 🔹 Samsung S24 Ultra 🔹 Samsung S23 Ultra ♦️ New & Slightly Used Available Contact us : 0925927457 @Heyonlinemarket https://heymobile.store/
@heyonlinemarket,1687,2024-02-21T16:32:30+00:00,"SAMSUNG And LG Smart TV

55 inches = 115,000 Birr
65 inches = 145,000 Birr

75 inches = 245,000 Birr
85 inches = 375,000 Birr

LG Home Theatre = 54,000 Birr

Contact us :
0953964175 @heymobile 

@Heyonlinemarket",-1001386408521,83767,data/raw/media\@heyonlinemarket_1687.jpg,,"SAMSUNG And LG Smart TV 55 inches = 115,000 ETB 65 inches = 145,000 ETB 75 inches = 245,000 ETB 85 inches = 375,000 ETB LG Home Theatre = 54,000 ETB Contact us : 0953964175 @heymobile @Heyonlinemarket"
@heyonlinemarket,1686,2024-02-16T16:43:22+00:00,"-Meta Quest 2 & Meta Quest 3
-PlayStation Portal & Accessories
-PS 5 Slim, PS 5, PS5 Digital
-PS Games& Extra Controllers

0953964175 @heymobile
@heyonlinemarket",-1001386408521,167679,data/raw/media\@heyonlinemarket_1686.jpg,,"-Meta Quest 2 & Meta Quest 3 -PlayStation Portal & Accessories -PS 5 Slim, PS 5, PS5 Digital -PS Games& Controllers 0953964175 @heymobile @heyonlinemarket"
@heyonlinemarket,1685,2024-02-14T16:52:14+00:00,"Apple Vision Pro 

🔹VisionPro provides a comprehensive set of vision tools for applications like inspection, gauging, and guidance.
🔸It's commonly used in industries such as automotive, electronics, pharmaceuticals, and more to improve manufacturing processes, ensure product quality, and increase productivity.

Contact Us
0953964175 @heymobile

@heyonlinemarket",-1001386408521,82842,data/raw/media\@heyonlinemarket_1685.jpg,,"Apple Vision Pro 🔹VisionPro provides a comprehensive set of vision tools for applications like inspection, gauging, and guidance. 🔸It's commonly used in industries such as automotive, electronics, pharmaceuticals, and more to improve manufacturing processes, ensure product quality, and increase productivity. Contact Us 0953964175 @heymobile @heyonlinemarket"
@heyonlinemarket,1683,2024-02-12T06:12:29+00:00,"🔹MacBook , M1 PRO
     149,000 Birr
🔸MacBook , M1 Max
     249,000 Birr
🔹Mackbook, M2 Max
      349,000 Birr

0953964175 @heymobile
@heyonlinemarket",-1001386408521,20058,data/raw/media\@heyonlinemarket_1683.jpg,,"🔹MacBook , M1 PRO 149,000 ETB 🔸MacBook , M1 Max 249,000 ETB 🔹Mackbook, M2 Max 349,000 ETB 0953964175 @heymobile @heyonlinemarket"
@heyonlinemarket,1682,2024-02-06T16:44:10+00:00,"THUNDEROBOT ZERO

▫️Intel Core i9 |13 Gen|
▫️RAM: 32 GB
▫️Storage: 1TB SSD
▫️4060 NVIDIA GeForce 8GB

Price New: 174,000 ETB 

Contact us :
0953964175 @heymobile

@Heyonlinemarket",-1001386408521,20979,data/raw/media\@heyonlinemarket_1682.jpg,,"THUNDEROBOT ZERO ▫️Intel Core i9 |13 Gen| ▫️RAM: 32 GB ▫️Storage: 1TB SSD ▫️4060 NVIDIA GeForce 8GB Price New: 174,000 ETB Contact us : 0953964175 @heymobile @Heyonlinemarket"
@heyonlinemarket,1681,2024-01-31T17:29:33+00:00,"HP Pavilion

Core i5, 10th Gen
256GB SSD/ 8GB
Price: 52,000 Birr

HP EightBook 
Core i5, 8th GB 
256GBSSD/ 8GB
50,000 Birr

0953964175 @heymobile
@heyonlinemarket",-1001386408521,21827,data/raw/media\@heyonlinemarket_1681.jpg,,"HP Pavilion Core i5, 10th Gen 256GB SSD/ 8GB Price: 52,000 ETB HP EightBook Core i5, 8th GB 256GBSSD/ 8GB 50,000 ETB 0953964175 @heymobile @heyonlinemarket"
@heyonlinemarket,1680,2024-01-29T17:35:07+00:00,"MacBook , M1 PRO

Apple , M1 Pro Chip
512 GB Storage
16GB RAM 
230 CC

Price: 149,000

0953964175 @heymobile
@heyonlinemarket",-1001386408521,19708,data/raw/media\@heyonlinemarket_1680.jpg,,"MacBook , M1 PRO Apple , M1 Pro Chip 512 GB Storage 16GB RAM 230 CC Price: 149,000 0953964175 @heymobile @heyonlinemarket"
@heyonlinemarket,1679,2024-01-26T17:44:59+00:00,"Samsung 24 Ultra, Available Now!

0925927457
0953964175
@heyonlinemarket",-1001386408521,21676,data/raw/media\@heyonlinemarket_1679.jpg,,"Samsung 24 Ultra, Available Now 0925927457 0953964175 @heyonlinemarket"
@heyonlinemarket,1678,2024-01-23T16:02:00+00:00,"🔸MacBook Air, M1
256GB/ 8GB
79 CYcle Count
80,000 birr

🔹MacBook Pro, M1
512GB/ 8GB
49 CYcle Count
90,000 birr

Contact Us
0953964175 @heymobile

@heyonlinemarket",-1001386408521,21253,data/raw/media\@heyonlinemarket_1678.jpg,,"🔸MacBook Air, M1 256GB/ 8GB 79 CYcle Count 80,000 ETB 🔹MacBook Pro, M1 512GB/ 8GB 49 CYcle Count 90,000 ETB Contact Us 0953964175 @heymobile @heyonlinemarket"
@heyonlinemarket,1677,2024-01-14T16:38:43+00:00,"HP Notebook

▫️Processor: Core i7 - 11th Gen
▫️RAM: 8 GB
▫️Storage: 512 GB SSD
▫️Battery: 6 hours battery life

🔹1 Year Full HP Warranty
🔸Genuine Windows 10 Home

Price New: 72,000 ETB

Contact us :
0953964175 @heymobile
@Heyonlinemarket",-1001386408521,21758,data/raw/media\@heyonlinemarket_1677.jpg,,"HP Notebook ▫️Processor: Core i7 - 11th Gen ▫️RAM: 8 GB ▫️Storage: 512 GB SSD ▫️Battery: 6 hours battery life 🔹1 Year Full HP Warranty 🔸Genuine Windows 10 Home Price New: 72,000 ETB Contact us : 0953964175 @heymobile @Heyonlinemarket"
@heyonlinemarket,1676,2023-12-10T15:36:42+00:00,"-Macbook PRO 512GB/18GB
 M3 Pro Chip 270,000 Birr

-Macbook PRO 1TB/8GB 
M3  Chip 260,000 Birr

-Macbook PRO 512GB/18GB
16 inches, M3 PRO Chip
 355,000 Birr

Contact Us
0953964175 @heymobile
@heyonlinemarket",-1001386408521,25351,data/raw/media\@heyonlinemarket_1676.jpg,,"-Macbook PRO 512GB/18GB M3 Pro Chip 270,000 ETB -Macbook PRO 1TB/8GB M3 Chip 260,000 ETB -Macbook PRO 512GB/18GB 16 inches, M3 PRO Chip 355,000 ETB Contact Us 0953964175 @heymobile @heyonlinemarket"
@heyonlinemarket,1675,2023-12-08T16:31:39+00:00,"Google Pixle 8 Pro
-Storage 256 GB
-RAM 12 GB
-Camera 50 MP
-Price 124,999 ETB


Google Pixle Watch LTE
-Custom 3D Corning® Gorilla® Glass 5
-320 ppi AMOLED display with DCI-P3 color
-Brightness boost up to 1000 nits
-Always-on display
-Price 44,999 ETB


Contact us :
0925927457﻿
Facebook |Instagram |Telegram﻿
@Heyonlinemarket﻿",-1001386408521,23293,data/raw/media\@heyonlinemarket_1675.jpg,,"Google Pixle 8 Pro -Storage 256 GB -RAM 12 GB -Camera 50 MP -Price 124,999 ETB Google Pixle Watch LTE -Custom 3D Corning® Gorilla® Glass 5 -320 ppi AMOLED display with DCI-P3 color -Brightness boost up to 1000 nits -Always-on display -Price 44,999 ETB Contact us : 0925927457﻿ Facebook |Instagram |Telegram﻿ @Heyonlinemarket﻿"
@heyonlinemarket,1674,2023-12-06T17:00:32+00:00,"Apple AirPods

Brand New: 
AirPods 2 - 16,000 ETB
AirPods 3  - 23,000 ETB
AirPods Pro  - 25,000 ETB
AirPods Pro 2 - 29,000 ETB

Contact us :
0925927457

Facebook |Instagram |Telegram

@Heyonlinemarket",-1001386408521,21765,data/raw/media\@heyonlinemarket_1674.jpg,,"Apple AirPods Brand New: AirPods 2 - 16,000 ETB AirPods 3 - 23,000 ETB AirPods Pro - 25,000 ETB AirPods Pro 2 - 29,000 ETB Contact us : 0925927457 Facebook |Instagram |Telegram @Heyonlinemarket"
@heyonlinemarket,1672,2023-12-04T16:43:02+00:00,"iMac (Core i5)

2017 Year
21.5 Inch Storage
1TB Storage 
8GB RAM

110,000 Birr

0953964175 @heymobile
@heyonlinemarket",-1001386408521,21365,data/raw/media\@heyonlinemarket_1672.jpg,,"iMac (Core i5) 2017 Year 21.5 Inch Storage 1TB Storage 8GB RAM 110,000 ETB 0953964175 @heymobile @heyonlinemarket"
@heyonlinemarket,1671,2023-12-03T15:03:00+00:00,"HP Elight X2

Core i5, 7th Gen
512GB SSD Storage
16GB DDR4 RAM
Touch Screen 
Detachable Keyboard 

Contact us
0953964175 @heymobile
@heyonlinemarket",-1001386408521,21286,data/raw/media\@heyonlinemarket_1671.jpg,,"HP Elight X2 Core i5, 7th Gen 512GB SSD Storage 16GB DDR4 RAM Touch Screen Detachable Keyboard Contact us 0953964175 @heymobile @heyonlinemarket"
@heyonlinemarket,1670,2023-12-01T16:20:44+00:00,"-iPhone 13 Pro Max
-Brand New
256 GB -100,000 ETB
512 GB - 105,000 ETB

-iPhone 13 Pro Max
-Slightly Used
128 GB - 85,000 ETB
256 GB - 90,000 ETB

#0925927457 @eBRO4

@Heyonlinemarket",-1001386408521,21647,data/raw/media\@heyonlinemarket_1670.jpg,,"-iPhone 13 Pro Max -Brand New 256 GB -100,000 ETB 512 GB - 105,000 ETB -iPhone 13 Pro Max -Slightly Used 128 GB - 85,000 ETB 256 GB - 90,000 ETB #0925927457 @eBRO4 @Heyonlinemarket"
@heyonlinemarket,1668,2023-11-30T16:50:37+00:00,"MAC Mini (M2)

M1 Pro Chip
512GB SSD
16GB RAM

105,000 birr

Contact Us
0953964175 @heymobile

@heyonlinemarket",-1001386408521,20483,data/raw/media\@heyonlinemarket_1668.jpg,,"MAC Mini (M2) M1 Pro Chip 512GB SSD 16GB RAM 105,000 ETB Contact Us 0953964175 @heymobile @heyonlinemarket"
@heyonlinemarket,1667,2023-11-29T15:34:20+00:00,"-iPhone 15 Pro Max
256 GB - 162,000 ETB

-iPhone 14 Pro Max
256 GB -125,000 ETB


#0925927457 @eBRO4

@Heyonlinemarket",-1001386408521,20141,data/raw/media\@heyonlinemarket_1667.jpg,,"-iPhone 15 Pro Max 256 GB - 162,000 ETB -iPhone 14 Pro Max 256 GB -125,000 ETB #0925927457 @eBRO4 @Heyonlinemarket"
@heyonlinemarket,1666,2023-11-28T17:03:25+00:00,"We buy and Sell 

PS5 Slim
New 2024 Model
♦️With FC24♦️
and other Geames

-PS5 79,000 birr

Contact us :
0953964175 @heymobile
@Heyonlinemarket",-1001386408521,20185,data/raw/media\@heyonlinemarket_1666.jpg,,"We buy and Sell PS5 Slim New 2024 Model ♦️With FC24♦️ and other Geames -PS5 79,000 ETB Contact us : 0953964175 @heymobile @Heyonlinemarket"
@heyonlinemarket,1665,2023-11-24T16:27:22+00:00,"▫️▪️Apple iPads
-Different Generation
-Different Storage 
-Keyboards/ Pens / Mouse
-Accessories 

Contact us :
0953964175 @heymobile
@Heyonlinemarket",-1001386408521,20571,data/raw/media\@heyonlinemarket_1665.jpg,,▫️▪️Apple iPads -Different Generation -Different Storage -Keyboards/ Pens / Mouse -Accessories Contact us : 0953964175 @heymobile @Heyonlinemarket
@heyonlinemarket,1664,2023-11-22T16:42:12+00:00,"iPhone12


Display: 6.1 inches
Front Camera: 12MP
Dual Camera: Wide and Ultra Wide
Battery: 2815 mAh
RAM: 4 GB


Price New
128 GB = 56,000 ETB
256 GB = 58,000 ETB


Contact us :
0925927457
Facebook (https://www.facebook.com/heyonlinemarket) |Instagram (https://instagram.com/heyonlinemarket?igshid=YmMyMTA2M2Y=) |Telegram
@Heyonlinemarket",-1001386408521,20609,data/raw/media\@heyonlinemarket_1664.jpg,,"iPhone12 Display: 6.1 inches Front Camera: 12MP Dual Camera: Wide and Ultra Wide Battery: 2815 mAh RAM: 4 GB Price New 128 GB = 56,000 ETB 256 GB = 58,000 ETB Contact us : 0925927457 Facebook (https://www.facebook.com/heyonlinemarket) |Instagram (https://instagram.com/heyonlinemarket?igshid=YmMyMTA2M2Y=) |Telegram @Heyonlinemarket"
@heyonlinemarket,1663,2023-11-21T16:41:30+00:00,"-MacBook Pro M1
Apple M1 Pro chip
14-inch display
1TB SSD
16GB RAM

Price: 185,000ETB

-MacBook Pro M2
Apple M2 Pro chip
16-inch display
1TB SSD
16GB RAM

Price: 345,000ETB

Contact us :
0953964175 @heymobile
@Heyonlinemarket",-1001386408521,19245,data/raw/media\@heyonlinemarket_1663.jpg,,"-MacBook Pro M1 Apple M1 Pro chip 14-inch display 1TB SSD 16GB RAM Price: 185,000ETB -MacBook Pro M2 Apple M2 Pro chip 16-inch display 1TB SSD 16GB RAM Price: 345,000ETB Contact us : 0953964175 @heymobile @Heyonlinemarket"
@heyonlinemarket,1662,2023-11-13T16:58:34+00:00,"-Ocules (VR)
MetaQuest 2
128GB Storage
6GB RAM

price:45,000

Contact Us
@heymobile 0953964175

@heyonlinemarket",-1001386408521,20274,data/raw/media\@heyonlinemarket_1662.jpg,,"-Ocules (VR) MetaQuest 2 128GB Storage 6GB RAM price:45,000 Contact Us @heymobile 0953964175 @heyonlinemarket"
@heyonlinemarket,1661,2023-11-12T04:20:45+00:00,"PS 4 Slim 
♦️with FC 24
     500 GB Storage 

Price: 40,000 birr 

Contact us :
0953964175 @heymobile
@Heyonlinemarket",-1001386408521,65680,data/raw/media\@heyonlinemarket_1661.jpg,,"PS 4 Slim ♦️with FC 24 500 GB Storage Price: 40,000 ETB Contact us : 0953964175 @heymobile @Heyonlinemarket"
@heyonlinemarket,1660,2023-11-08T18:11:46+00:00,https://t.me/heyonlinemarket?boost,-1001386408521,21048,data/raw/media\@heyonlinemarket_1660.jpg,,https://t.me/heyonlinemarket?boost
@heyonlinemarket,1659,2023-11-07T16:28:10+00:00,"Hp all in one
Core i3
10th Generation
256 GB SSD
4GB RAM

Price: 60,000

Contact us:
0953964175 @heymobile
@heyonlinemrket",-1001386408521,22480,data/raw/media\@heyonlinemarket_1659.jpg,,"Hp all in one Core i3 10th Generation 256 GB SSD 4GB RAM Price: 60,000 Contact us: 0953964175 @heymobile @heyonlinemrket"
@heyonlinemarket,1657,2023-11-04T16:36:10+00:00,"Lenovo Thinkpad
Intel core i7
8th Generation 
512GB SSD Storage 
16GB RAM

Price: 49,000

Contact us:
0953964175 @heymobile
@heyonlinemrket",-1001386408521,21740,data/raw/media\@heyonlinemarket_1657.jpg,,"Lenovo Thinkpad Intel core i7 8th Generation 512GB SSD Storage 16GB RAM Price: 49,000 Contact us: 0953964175 @heymobile @heyonlinemrket"
