channel,message_id,date,text,sender_id,views,image_path,doc_path,processed_text
@AwasMart,11801,2025-06-13T07:48:31+00:00,"❇️ Rechargeable Vintage Lamp Humidifier
         💯High-quality 


☛በኤሌክትሪክ የሚሰራ
☛ለቤት መልካም መዓዛን የሚሰጥ

👉Continuously spray for 6 hours & automatically power off
✓Capacity: 280ml
✓Spray Amount: 25 -40ml/H
✓Battery Capacity: 1,200mAh
✓Power: 1.5W
✓Brightness level: 1%-100%
✓Purify the air & Beautify the Environment

☛#Vintage_Lamp_Humidifier
✓Compact and portable
✓Healthy mist
✓Gentle warm light
✓Colorful Atmosphere Light
✓Second-speed Spray
✓Wireless Humidification

👉Suitable for home, office, bedroom, living room, bathroom, car, etc.

☛#Package_Included:
1 x Humidifier
1 x USB Cable

    ዋጋ🫰፦  💰1,800 ብር

👉💬በቴሌግራም ለማዘዝ @awasadmin1
                                        @awasadmin2

📍አድራሻችን:-
1️⃣.📌 ሜክሲኮ አልሳም አፓርታማ ግራውንድ ቁ. 29

2️⃣.📌 ቦሌ መድሐኔዓለም ቦሌ መሰናዶ ት/ቤት ፊትለፊት አለምነሽ ፕላዛ ግራውንድ ሱቅ ቁጥር 05 

📻(+251941661030 / +251943190237)

👍ለወዳጅዎ ስላጋሩ እናመሠግናለን ☺️

🤪 ቴሌግራም ቻናል t.me/AwasMart

📌📌📌📌📌📌📌📌📌📌📌",-1001429900086,3029,data/raw/media\@AwasMart_11801.jpg,,"❇️ Rechargeable Vintage Lamp Humidifier 💯High-quality ☛በኤሌክትሪክ የሚሰራ ☛ለቤት መልካም መዓዛን የሚሰጥ 👉Continuously spray for 6 hours & automatically power off ✓Capacity: 280ml ✓Spray Amount: 25 -40ml/H ✓Battery Capacity: 1,200mAh ✓Power: 1.5W ✓Brightness level: 1%-100% ✓Purify the air & Beautify the Environment ☛#Vintage_Lamp_Humidifier ✓Compact and portable ✓Healthy mist ✓Gentle warm light ✓Colorful Atmosphere Light ✓Second-speed Spray ✓Wireless Humidification 👉Suitable for home, office, bedroom, living room, bathroom, car, etc. ☛#Package_Included: 1 x Humidifier 1 x USB Cable ዋጋ🫰 💰1,800 ETB 👉💬በቴሌግራም ለማዘዝ @awasadmin1 @awasadmin2 📍አድራሻችን:- 1️⃣.📌 ሜክሲኮ አልሳም አፓርታማ ግራውንድ ቁ. 29 2️⃣.📌 ቦሌ መድሐኔዓለም ቦሌ መሰናዶ ት/ቤት ፊትለፊት አለምነሽ ፕላዛ ግራውንድ ሱቅ ቁጥር 05 📻(+251941661030 / +251943190237) 👍ለወዳጅዎ ስላጋሩ እናመሠግናለን ☺️ 🤪 ቴሌግራም ቻናል t.me/AwasMart 📌📌📌📌📌📌📌📌📌📌📌"
@AwasMart,11800,2025-06-12T16:58:23+00:00,❇️Baby Bath Net Bed,-1001429900086,2904,,data/raw/media\@AwasMart_11800.mp4,❇️Baby Bath Net Bed
@AwasMart,11799,2025-06-12T16:58:23+00:00,❇️Baby Bath Net Bed,-1001429900086,2766,,data/raw/media\@AwasMart_11799.mp4,❇️Baby Bath Net Bed
@AwasMart,11798,2025-06-12T16:58:23+00:00,"❇️Baby Bath Net Bed 

👉Adjustable, only net (መረቡ ብቻ)

🔰ልጅዎን በቀላሉ በምቾት ለማጠብ

  ዋጋ💵፦  💰 600 ብር

💬በቴሌግራም ለማዘዝ @wamrt1
                                   @wamrt2
📍አድራሻችን:-
1️⃣.📌 ሜክሲኮ አልሳም አፓርታማ ግራውንድ ቁ. 29

2️⃣.📌 ቦሌ መድሐኔዓለም ቦሌ መሰናዶ ት/ቤት ፊትለፊት አለምነሽ ፕላዛ ግራውንድ ሱቅ ቁጥር 05 

📻(+251941661030 / +251943190237)

👍ለወዳጅዎ ስላጋሩ እናመሠግናለን ☺️

🤪 ቴሌግራም ቻናል t.me/AwasMart

📌📌📌📌📌📌📌📌📌📌📌",-1001429900086,2912,data/raw/media\@AwasMart_11798.jpg,,"❇️Baby Bath Net Bed 👉Adjustable, only net (መረቡ ብቻ) 🔰ልጅዎን በቀላሉ በምቾት ለማጠብ ዋጋ💵 💰 600 ETB 💬በቴሌግራም ለማዘዝ @wamrt1 @wamrt2 📍አድራሻችን:- 1️⃣.📌 ሜክሲኮ አልሳም አፓርታማ ግራውንድ ቁ. 29 2️⃣.📌 ቦሌ መድሐኔዓለም ቦሌ መሰናዶ ት/ቤት ፊትለፊት አለምነሽ ፕላዛ ግራውንድ ሱቅ ቁጥር 05 📻(+251941661030 / +251943190237) 👍ለወዳጅዎ ስላጋሩ እናመሠግናለን ☺️ 🤪 ቴሌግራም ቻናል t.me/AwasMart 📌📌📌📌📌📌📌📌📌📌📌"
@AwasMart,11797,2025-06-12T12:30:49+00:00,"👼👼👼👼👼👼👼👼👼👼👼
Adjustable Baby Shower Cap Child Kids Shampoo Bath Hat Wash Hair Shield",-1001429900086,2908,,data/raw/media\@AwasMart_11797.mp4,👼👼👼👼👼👼👼👼👼👼👼 Adjustable Baby Shower Cap Child Kids Shampoo Bath Hat Wash Hair Shield
@AwasMart,11796,2025-06-12T12:30:49+00:00,"👼⛄️🛁Adjustable Baby Shower Cap Child Kids Shampoo Bath Hat Wash Hair Shield

       ዋጋ💵፦  💰250 ብር

💬በቴሌግራም ለማዘዝ @wamrt1
                                   @wamrt2
📍አድራሻችን:-
1️⃣.📌 ሜክሲኮ አልሳም አፓርታማ ግራውንድ ቁ. 29

2️⃣.📌 ቦሌ መድሐኔዓለም ቦሌ መሰናዶ ት/ቤት ፊትለፊት አለምነሽ ፕላዛ ግራውንድ ሱቅ ቁጥር 05 

📻(+251941661030 / +251943190237)

👍ለወዳጅዎ ስላጋሩ እናመሠግናለን ☺️

🤪 ቴሌግራም ቻናል t.me/AwasMart

📌📌📌📌📌📌📌📌📌📌📌",-1001429900086,2788,data/raw/media\@AwasMart_11796.jpg,,👼⛄️🛁Adjustable Baby Shower Cap Child Kids Shampoo Bath Hat Wash Hair Shield ዋጋ💵 💰250 ETB 💬በቴሌግራም ለማዘዝ @wamrt1 @wamrt2 📍አድራሻችን:- 1️⃣.📌 ሜክሲኮ አልሳም አፓርታማ ግራውንድ ቁ. 29 2️⃣.📌 ቦሌ መድሐኔዓለም ቦሌ መሰናዶ ት/ቤት ፊትለፊት አለምነሽ ፕላዛ ግራውንድ ሱቅ ቁጥር 05 📻(+251941661030 / +251943190237) 👍ለወዳጅዎ ስላጋሩ እናመሠግናለን ☺️ 🤪 ቴሌግራም ቻናል t.me/AwasMart 📌📌📌📌📌📌📌📌📌📌📌
@AwasMart,11795,2025-06-12T07:31:20+00:00,❇️High pressure water Gun nozzle,-1001429900086,2817,,data/raw/media\@AwasMart_11795.mp4,❇️High pressure water Gun nozzle
@AwasMart,11794,2025-06-12T07:31:20+00:00,"❇️High pressure water Gun nozzle

   🔰መኪና ለማጠብ
   🔰ግቢ ለማፅዳት ተመራጭ
   🔰የራሱ መለዋወጫ ያለው

    ዋጋ💵፦  💰 800 ብር

💬በቴሌግራም ለማዘዝ @wamrt1
                                   @wamrt2
📍አድራሻችን:-
1️⃣.📌 ሜክሲኮ አልሳም አፓርታማ ግራውንድ ቁ. 29

2️⃣.📌 ቦሌ መድሐኔዓለም ቦሌ መሰናዶ ት/ቤት ፊትለፊት አለምነሽ ፕላዛ ግራውንድ ሱቅ ቁጥር 05 

📻(+251941661030 / +251943190237)

👍ለወዳጅዎ ስላጋሩ እናመሠግናለን ☺️

🤪 ቴሌግራም ቻናል t.me/AwasMart

📌📌📌📌📌📌📌📌📌📌📌",-1001429900086,2968,data/raw/media\@AwasMart_11794.jpg,,❇️High pressure water Gun nozzle 🔰መኪና ለማጠብ 🔰ግቢ ለማፅዳት ተመራጭ 🔰የራሱ መለዋወጫ ያለው ዋጋ💵 💰 800 ETB 💬በቴሌግራም ለማዘዝ @wamrt1 @wamrt2 📍አድራሻችን:- 1️⃣.📌 ሜክሲኮ አልሳም አፓርታማ ግራውንድ ቁ. 29 2️⃣.📌 ቦሌ መድሐኔዓለም ቦሌ መሰናዶ ት/ቤት ፊትለፊት አለምነሽ ፕላዛ ግራውንድ ሱቅ ቁጥር 05 📻(+251941661030 / +251943190237) 👍ለወዳጅዎ ስላጋሩ እናመሠግናለን ☺️ 🤪 ቴሌግራም ቻናል t.me/AwasMart 📌📌📌📌📌📌📌📌📌📌📌
@AwasMart,11793,2025-06-11T17:44:30+00:00,,-1001429900086,2969,data/raw/media\@AwasMart_11793.jpg,,
@AwasMart,11792,2025-06-11T17:44:30+00:00,,-1001429900086,3279,data/raw/media\@AwasMart_11792.jpg,,
@AwasMart,11791,2025-06-11T17:44:30+00:00,,-1001429900086,2828,data/raw/media\@AwasMart_11791.jpg,,
@AwasMart,11790,2025-06-11T17:44:29+00:00,"❇️Onion Air Humidifier with LED Light
       💯 High Quality 

👍በኤሌክትሪክ የሚሰራ 
👍ለቤት መልካም መዓዛን የሚሰጥ

👍Water Tank Capacity: 330ml
👍Operating power: 2.5W
👍 Spray Volume 30-50ml/H
👍Purify the air & Beautify the Environment

👍Three-level ambient light
👍Silent humidification
Two levels of fog
👍Adjustable speed


👍very effective: Usb power interface, convenient and quick operation, can be used anywhere.

#Package_Included:
1* Lark bird humidifier
1* USB cable
1* Instruction manual

ዋጋ💵፦  💰 1,300 ብር

💬በቴሌግራም ለማዘዝ @wamrt1
                                   @wamrt2
📍አድራሻችን:-
1️⃣.📌 ሜክሲኮ አልሳም አፓርታማ ግራውንድ ቁ. 29

2️⃣.📌 ቦሌ መድሐኔዓለም ቦሌ መሰናዶ ት/ቤት ፊትለፊት አለምነሽ ፕላዛ ግራውንድ ሱቅ ቁጥር 05 

📻(+251941661030 / +251943190237)

👍ለወዳጅዎ ስላጋሩ እናመሠግናለን ☺️

🤪 ቴሌግራም ቻናል t.me/AwasMart

📌📌📌📌📌📌📌📌📌📌📌",-1001429900086,3032,data/raw/media\@AwasMart_11790.jpg,,"❇️Onion Air Humidifier with LED Light 💯 High Quality 👍በኤሌክትሪክ የሚሰራ 👍ለቤት መልካም መዓዛን የሚሰጥ 👍Water Tank Capacity: 330ml 👍Operating power: 2.5W 👍 Spray Volume 30-50ml/H 👍Purify the air & Beautify the Environment 👍Three-level ambient light 👍Silent humidification Two levels of fog 👍Adjustable speed 👍very effective: Usb power interface, convenient and quick operation, can be used anywhere. #Package_Included: 1* Lark bird humidifier 1* USB cable 1* Instruction manual ዋጋ💵 💰 1,300 ETB 💬በቴሌግራም ለማዘዝ @wamrt1 @wamrt2 📍አድራሻችን:- 1️⃣.📌 ሜክሲኮ አልሳም አፓርታማ ግራውንድ ቁ. 29 2️⃣.📌 ቦሌ መድሐኔዓለም ቦሌ መሰናዶ ት/ቤት ፊትለፊት አለምነሽ ፕላዛ ግራውንድ ሱቅ ቁጥር 05 📻(+251941661030 / +251943190237) 👍ለወዳጅዎ ስላጋሩ እናመሠግናለን ☺️ 🤪 ቴሌግራም ቻናል t.me/AwasMart 📌📌📌📌📌📌📌📌📌📌📌"
@AwasMart,11789,2025-06-11T07:29:23+00:00,❇️Food Feeder Plus,-1001429900086,3226,,data/raw/media\@AwasMart_11789.mp4,❇️Food Feeder Plus
@AwasMart,11788,2025-06-11T07:29:23+00:00,,-1001429900086,3129,,data/raw/media\@AwasMart_11788.mp4,
@AwasMart,11787,2025-06-11T07:29:23+00:00,"🍼Only Baby 
🎯Food Feeder Plus 

🔰 100% Food Grade Silicone 
🔰 BPA Free 
🔰 Latex Free 
🔰 Phthalate Free 
🔰 Non- Toxic 
🔰 Freeze Safe 
🔰 Microwave Safe 
🔰 Boil Safe 
🔰 Steam Safe 
🔰 Zero Month and Above

ዋጋ💵፦  💰 300 ብር

💬በቴሌግራም ለማዘዝ @wamrt1
                                   @wamrt2
📍አድራሻችን:-
1️⃣.📌 ሜክሲኮ አልሳም አፓርታማ ግራውንድ ቁ. 29

2️⃣.📌 ቦሌ መድሐኔዓለም ቦሌ መሰናዶ ት/ቤት ፊትለፊት አለምነሽ ፕላዛ ግራውንድ ሱቅ ቁጥር 05 

📻(+251941661030 / +251943190237)

👍ለወዳጅዎ ስላጋሩ እናመሠግናለን ☺️

🤪 ቴሌግራም ቻናል t.me/AwasMart

📌📌📌📌📌📌📌📌📌📌📌",-1001429900086,3005,data/raw/media\@AwasMart_11787.jpg,,🍼Only Baby 🎯Food Feeder Plus 🔰 100% Food Grade Silicone 🔰 BPA Free 🔰 Latex Free 🔰 Phthalate Free 🔰 Non- Toxic 🔰 Freeze Safe 🔰 Microwave Safe 🔰 Boil Safe 🔰 Steam Safe 🔰 Zero Month and Above ዋጋ💵 💰 300 ETB 💬በቴሌግራም ለማዘዝ @wamrt1 @wamrt2 📍አድራሻችን:- 1️⃣.📌 ሜክሲኮ አልሳም አፓርታማ ግራውንድ ቁ. 29 2️⃣.📌 ቦሌ መድሐኔዓለም ቦሌ መሰናዶ ት/ቤት ፊትለፊት አለምነሽ ፕላዛ ግራውንድ ሱቅ ቁጥር 05 📻(+251941661030 / +251943190237) 👍ለወዳጅዎ ስላጋሩ እናመሠግናለን ☺️ 🤪 ቴሌግራም ቻናል t.me/AwasMart 📌📌📌📌📌📌📌📌📌📌📌
@AwasMart,11786,2025-06-10T13:09:03+00:00,✳️ Baby Feeding Bottle Spoon with Container Baby Food Feeder,-1001429900086,3300,,data/raw/media\@AwasMart_11786.mp4,✳️ Baby Feeding Bottle Spoon with Container Baby Food Feeder
@AwasMart,11785,2025-06-10T13:09:02+00:00,✳️ Baby Feeding Bottle Spoon with Container Baby Food Feeder,-1001429900086,2921,,data/raw/media\@AwasMart_11785.mp4,✳️ Baby Feeding Bottle Spoon with Container Baby Food Feeder
@AwasMart,11784,2025-06-10T13:09:02+00:00,"✳️ Baby Feeding Bottle Spoon with Container Baby Food Feeder
      💯 High Quality 

📌የህፃናት መመገቢያ ጡጦ

👉Silicone Squeeze Spoon Feeder for Infant Food Dispensing and Feeding

🌷Safe Material
🌷Filterable Food
🌷Strong Sealing
🌷Easy to Use

    ዋጋ💵፦  💰400 ብር

💬በቴሌግራም ለማዘዝ @wamrt1
                                   @wamrt2
📍አድራሻችን:-
1️⃣.📌 ሜክሲኮ አልሳም አፓርታማ ግራውንድ ቁ. 29

2️⃣.📌 ቦሌ መድሐኔዓለም ቦሌ መሰናዶ ት/ቤት ፊትለፊት አለምነሽ ፕላዛ ግራውንድ ሱቅ ቁጥር 05 

📻(+251941661030 / +251943190237)

👍ለወዳጅዎ ስላጋሩ እናመሠግናለን ☺️

🤪 ቴሌግራም ቻናል t.me/AwasMart

📌📌📌📌📌📌📌📌📌📌📌",-1001429900086,2954,data/raw/media\@AwasMart_11784.jpg,,✳️ Baby Feeding Bottle Spoon with Container Baby Food Feeder 💯 High Quality 📌የህፃናት መመገቢያ ጡጦ 👉Silicone Squeeze Spoon Feeder for Infant Food Dispensing and Feeding 🌷Safe Material 🌷Filterable Food 🌷Strong Sealing 🌷Easy to Use ዋጋ💵 💰400 ETB 💬በቴሌግራም ለማዘዝ @wamrt1 @wamrt2 📍አድራሻችን:- 1️⃣.📌 ሜክሲኮ አልሳም አፓርታማ ግራውንድ ቁ. 29 2️⃣.📌 ቦሌ መድሐኔዓለም ቦሌ መሰናዶ ት/ቤት ፊትለፊት አለምነሽ ፕላዛ ግራውንድ ሱቅ ቁጥር 05 📻(+251941661030 / +251943190237) 👍ለወዳጅዎ ስላጋሩ እናመሠግናለን ☺️ 🤪 ቴሌግራም ቻናል t.me/AwasMart 📌📌📌📌📌📌📌📌📌📌📌
@AwasMart,11783,2025-06-10T07:57:58+00:00,"😬😬😬😬😬😬😬😬😬😬😬😬
❇️ U-shaped Baby Toothbrush",-1001429900086,3066,,data/raw/media\@AwasMart_11783.mp4,😬😬😬😬😬😬😬😬😬😬😬😬 ❇️ U-shaped Baby Toothbrush
@AwasMart,11782,2025-06-10T07:57:58+00:00,"😬😬😬😬😬😬😬😬😬😬😬😬
❇️ U-shaped Baby Toothbrush",-1001429900086,3084,,data/raw/media\@AwasMart_11782.mp4,😬😬😬😬😬😬😬😬😬😬😬😬 ❇️ U-shaped Baby Toothbrush
@AwasMart,11781,2025-06-10T07:57:58+00:00,"😬😬😬😬😬😬😬😬😬😬😬😬
❇️ U-shaped Baby Toothbrush",-1001429900086,2388,,data/raw/media\@AwasMart_11781.mp4,😬😬😬😬😬😬😬😬😬😬😬😬 ❇️ U-shaped Baby Toothbrush
@AwasMart,11780,2025-06-10T07:57:52+00:00,"😬😬😬😬😬😬😬😬😬😬😬😬
❇️ U-shaped Baby Toothbrush

✔የልጆች ጥርስ መቦረሻ
👉Children Teeth Oral Care Cleaning Brush Soft Silicone Teethers

       ዋጋ💵፦  💰 250 ብር

💬በቴሌግራም ለማዘዝ @wamrt1
                                   @wamrt2
📍አድራሻችን:-
1️⃣.📌 ሜክሲኮ አልሳም አፓርታማ ግራውንድ ቁ. 29

2️⃣.📌 ቦሌ መድሐኔዓለም ቦሌ መሰናዶ ት/ቤት ፊትለፊት አለምነሽ ፕላዛ ግራውንድ ሱቅ ቁጥር 05 

📻(+251941661030 / +251943190237)

👍ለወዳጅዎ ስላጋሩ እናመሠግናለን ☺️

🤪 ቴሌግራም ቻናል t.me/AwasMart

📌📌📌📌📌📌📌📌📌📌📌",-1001429900086,2839,data/raw/media\@AwasMart_11780.jpg,,😬😬😬😬😬😬😬😬😬😬😬😬 ❇️ U-shaped Baby Toothbrush ✔የልጆች ጥርስ መቦረሻ 👉Children Teeth Oral Care Cleaning Brush Soft Silicone Teethers ዋጋ💵 💰 250 ETB 💬በቴሌግራም ለማዘዝ @wamrt1 @wamrt2 📍አድራሻችን:- 1️⃣.📌 ሜክሲኮ አልሳም አፓርታማ ግራውንድ ቁ. 29 2️⃣.📌 ቦሌ መድሐኔዓለም ቦሌ መሰናዶ ት/ቤት ፊትለፊት አለምነሽ ፕላዛ ግራውንድ ሱቅ ቁጥር 05 📻(+251941661030 / +251943190237) 👍ለወዳጅዎ ስላጋሩ እናመሠግናለን ☺️ 🤪 ቴሌግራም ቻናል t.me/AwasMart 📌📌📌📌📌📌📌📌📌📌📌
@AwasMart,11779,2025-06-09T18:32:54+00:00,❇️ 3Tier Washing machine/toilet rack,-1001429900086,2917,,data/raw/media\@AwasMart_11779.mp4,❇️ 3Tier Washing machine/toilet rack
@AwasMart,11778,2025-06-09T18:32:54+00:00,"❇️ 3Tier Toilet Rack

👉Dimensions:-47*25*155cm
  .
ዋጋ💵፦  💰 3,600 ብር

💬በቴሌግራም ለማዘዝ @wamrt1
                                   @wamrt2
📍አድራሻችን:-
1️⃣.📌 ሜክሲኮ አልሳም አፓርታማ ግራውንድ ቁ. 29

2️⃣.📌 ቦሌ መድሐኔዓለም ቦሌ መሰናዶ ት/ቤት ፊትለፊት አለምነሽ ፕላዛ ግራውንድ ሱቅ ቁጥር 05 

📻(+251941661030 / +251943190237)

👍ለወዳጅዎ ስላጋሩ እናመሠግናለን ☺️

🤪 ቴሌግራም ቻናል t.me/AwasMart

📌📌📌📌📌📌📌📌📌📌📌",-1001429900086,3208,data/raw/media\@AwasMart_11778.jpg,,"❇️ 3Tier Toilet Rack 👉Dimensions:-47*25*155cm . ዋጋ💵 💰 3,600 ETB 💬በቴሌግራም ለማዘዝ @wamrt1 @wamrt2 📍አድራሻችን:- 1️⃣.📌 ሜክሲኮ አልሳም አፓርታማ ግራውንድ ቁ. 29 2️⃣.📌 ቦሌ መድሐኔዓለም ቦሌ መሰናዶ ት/ቤት ፊትለፊት አለምነሽ ፕላዛ ግራውንድ ሱቅ ቁጥር 05 📻(+251941661030 / +251943190237) 👍ለወዳጅዎ ስላጋሩ እናመሠግናለን ☺️ 🤪 ቴሌግራም ቻናል t.me/AwasMart 📌📌📌📌📌📌📌📌📌📌📌"
@AwasMart,11777,2025-06-09T12:35:25+00:00,,-1001429900086,3184,data/raw/media\@AwasMart_11777.jpg,,
@AwasMart,11776,2025-06-09T12:35:25+00:00,,-1001429900086,3451,data/raw/media\@AwasMart_11776.jpg,,
@AwasMart,11775,2025-06-09T12:35:24+00:00,,-1001429900086,2941,data/raw/media\@AwasMart_11775.jpg,,
@AwasMart,11774,2025-06-09T12:35:24+00:00,,-1001429900086,3161,data/raw/media\@AwasMart_11774.jpg,,
@AwasMart,11773,2025-06-09T12:35:24+00:00,,-1001429900086,3172,data/raw/media\@AwasMart_11773.jpg,,
@AwasMart,11772,2025-06-09T12:35:24+00:00,,-1001429900086,3149,data/raw/media\@AwasMart_11772.jpg,,
@AwasMart,11771,2025-06-09T12:35:24+00:00,,-1001429900086,2945,data/raw/media\@AwasMart_11771.jpg,,
@AwasMart,11770,2025-06-09T12:35:10+00:00,"❇️ U shapped Stainless Steel Frame Mosquito Net

✔️አዲስ ዲዛይን አጎበር
✔️ ጣሪያው U ቅርፅ ያለው የማይዝግ ብረት
✔️ በቀላሉ የሚገጣጠም፤ የሚፈታ
✔️ ለ 1.80 ሜትር እና የቦታ ጥበት ከሌለብዎት ከዚያ በታች ለሆኑ አልጋዎች የሚሆን
✔️ ለ 2 ሜትር ስፋት ላላቸው አልጋዎች አጎበሩን ወደጎን በመበተን ሊጠቀሙበት ይችላሉ
✔️ በነጭ፣ በወይነ ጠጅ፣ በቡኒ እና በፒንክ ቀለም የመጣ

Size:- 180*180cm

       ዋጋ💵፦  💰 6,000 ብር

💬በቴሌግራም ለማዘዝ @wamrt1
                                   @wamrt2
📍አድራሻችን:-
1️⃣.📌 ሜክሲኮ አልሳም አፓርታማ ግራውንድ ቁ. 29

2️⃣.📌 ቦሌ መድሐኔዓለም ቦሌ መሰናዶ ት/ቤት ፊትለፊት አለምነሽ ፕላዛ ግራውንድ ሱቅ ቁጥር 05 

📻(+251941661030 / +251943190237)

👍ለወዳጅዎ ስላጋሩ እናመሠግናለን ☺️

🤪 ቴሌግራም ቻናል t.me/AwasMart

📌📌📌📌📌📌📌📌📌📌📌",-1001429900086,2912,data/raw/media\@AwasMart_11770.jpg,,"❇️ U shapped Stainless Steel Frame Mosquito Net ✔️አዲስ ዲዛይን አጎበር ✔️ ጣሪያው U ቅርፅ ያለው የማይዝግ ብረት ✔️ በቀላሉ የሚገጣጠም የሚፈታ ✔️ ለ 1.80 ሜትር እና የቦታ ጥበት ከሌለብዎት ከዚያ በታች ለሆኑ አልጋዎች የሚሆን ✔️ ለ 2 ሜትር ስፋት ላላቸው አልጋዎች አጎበሩን ወደጎን በመበተን ሊጠቀሙበት ይችላሉ ✔️ በነጭ በወይነ ጠጅ በቡኒ እና በፒንክ ቀለም የመጣ Size:- 180*180cm ዋጋ💵 💰 6,000 ETB 💬በቴሌግራም ለማዘዝ @wamrt1 @wamrt2 📍አድራሻችን:- 1️⃣.📌 ሜክሲኮ አልሳም አፓርታማ ግራውንድ ቁ. 29 2️⃣.📌 ቦሌ መድሐኔዓለም ቦሌ መሰናዶ ት/ቤት ፊትለፊት አለምነሽ ፕላዛ ግራውንድ ሱቅ ቁጥር 05 📻(+251941661030 / +251943190237) 👍ለወዳጅዎ ስላጋሩ እናመሠግናለን ☺️ 🤪 ቴሌግራም ቻናል t.me/AwasMart 📌📌📌📌📌📌📌📌📌📌📌"
@AwasMart,11769,2025-06-09T06:13:22+00:00,❇️One Step Hair Dryer & Styler,-1001429900086,2921,,data/raw/media\@AwasMart_11769.mp4,❇️One Step Hair Dryer & Styler
@AwasMart,11768,2025-06-09T06:13:22+00:00,"❇️ One Step Hair Dryer & Styler 

🔰 ከርል ለመስራት
🔰 ለማለስለስ
🔰 እንዲሁም ለማድረቅ የሚያገለግል ለኢትዮጵያውያን ፀጉር ተስማሚ

🔰 የሙቀት መቆጣጠሪያ ስላለው ለአጠቃቀም ምቹ

    ዋጋ💵፦  💰1,600 ብር

💬በቴሌግራም ለማዘዝ @wamrt1
                                   @wamrt2
📍አድራሻችን:-
1️⃣.📌 ሜክሲኮ አልሳም አፓርታማ ግራውንድ ቁ. 29

2️⃣.📌 ቦሌ መድሐኔዓለም ቦሌ መሰናዶ ት/ቤት ፊትለፊት አለምነሽ ፕላዛ ግራውንድ ሱቅ ቁጥር 05 

📻(+251941661030 / +251943190237)

👍ለወዳጅዎ ስላጋሩ እናመሠግናለን ☺️

🤪 ቴሌግራም ቻናል t.me/AwasMart

📌📌📌📌📌📌📌📌📌📌📌",-1001429900086,3107,data/raw/media\@AwasMart_11768.jpg,,"❇️ One Step Hair Dryer & Styler 🔰 ከርል ለመስራት 🔰 ለማለስለስ 🔰 እንዲሁም ለማድረቅ የሚያገለግል ለኢትዮጵያውያን ፀጉር ተስማሚ 🔰 የሙቀት መቆጣጠሪያ ስላለው ለአጠቃቀም ምቹ ዋጋ💵 💰1,600 ETB 💬በቴሌግራም ለማዘዝ @wamrt1 @wamrt2 📍አድራሻችን:- 1️⃣.📌 ሜክሲኮ አልሳም አፓርታማ ግራውንድ ቁ. 29 2️⃣.📌 ቦሌ መድሐኔዓለም ቦሌ መሰናዶ ት/ቤት ፊትለፊት አለምነሽ ፕላዛ ግራውንድ ሱቅ ቁጥር 05 📻(+251941661030 / +251943190237) 👍ለወዳጅዎ ስላጋሩ እናመሠግናለን ☺️ 🤪 ቴሌግራም ቻናል t.me/AwasMart 📌📌📌📌📌📌📌📌📌📌📌"
@AwasMart,11767,2025-06-08T06:19:40+00:00,❇️Car Solar Aromatherapy,-1001429900086,3246,,data/raw/media\@AwasMart_11767.mp4,❇️Car Solar Aromatherapy
@AwasMart,11766,2025-06-08T06:19:40+00:00,"❇️Car Solar Aromatherapy

👍በ ፀሀይ ብርሀን የሚሰራ
👍ለመኪናዎ ጥሩ ጠረን የሚያላብስ
👍እየተሽከረከረ አየር በማፅዳት ጥሩ መአዛን የሚሰጥ 

👍ለመኪናዎ ተጨማሪ ውበትን የሚሰጥ

    ዋጋ💵፦  💰850 ብር

💬በቴሌግራም ለማዘዝ @wamrt1
                                   @wamrt2
📍አድራሻችን:-
1️⃣.📌 ሜክሲኮ አልሳም አፓርታማ ግራውንድ ቁ. 29

2️⃣.📌 ቦሌ መድሐኔዓለም ቦሌ መሰናዶ ት/ቤት ፊትለፊት አለምነሽ ፕላዛ ግራውንድ ሱቅ ቁጥር 05 

📻(+251941661030 / +251943190237)

👍ለወዳጅዎ ስላጋሩ እናመሠግናለን ☺️

🤪 ቴሌግራም ቻናል t.me/AwasMart

📌📌📌📌📌📌📌📌📌📌📌",-1001429900086,3180,data/raw/media\@AwasMart_11766.jpg,,❇️Car Solar Aromatherapy 👍በ ፀሀይ ብርሀን የሚሰራ 👍ለመኪናዎ ጥሩ ጠረን የሚያላብስ 👍እየተሽከረከረ አየር በማፅዳት ጥሩ መአዛን የሚሰጥ 👍ለመኪናዎ ተጨማሪ ውበትን የሚሰጥ ዋጋ💵 💰850 ETB 💬በቴሌግራም ለማዘዝ @wamrt1 @wamrt2 📍አድራሻችን:- 1️⃣.📌 ሜክሲኮ አልሳም አፓርታማ ግራውንድ ቁ. 29 2️⃣.📌 ቦሌ መድሐኔዓለም ቦሌ መሰናዶ ት/ቤት ፊትለፊት አለምነሽ ፕላዛ ግራውንድ ሱቅ ቁጥር 05 📻(+251941661030 / +251943190237) 👍ለወዳጅዎ ስላጋሩ እናመሠግናለን ☺️ 🤪 ቴሌግራም ቻናል t.me/AwasMart 📌📌📌📌📌📌📌📌📌📌📌
@AwasMart,11765,2025-06-07T17:59:10+00:00,❇️Silicone baby feeding set,-1001429900086,2975,,data/raw/media\@AwasMart_11765.mp4,❇️Silicone baby feeding set
@AwasMart,11764,2025-06-07T17:59:10+00:00,,-1001429900086,2783,data/raw/media\@AwasMart_11764.jpg,,
@AwasMart,11763,2025-06-07T17:59:10+00:00,,-1001429900086,3001,data/raw/media\@AwasMart_11763.jpg,,
